HMeasureID,PrimateID,HMTypeCd,Mean,Range_Lo,Month_Lo,Range_Hi,Month_Hi,CitationID,Comment,OrigIDHabitat,AuthorAddStamp,AuthorEditStamp,AuthorReviewStamp,AuthorIsDupeStamp,AdminReviewStamp
5809,864,LTMP,19,,,,,16967,,1598,,5/26/2010,1/5/2011,,
5810,864,WETR,,,11,,5,16967,November-March/April/May,1598,,5/26/2010,1/5/2011,,
5811,864,DRYR,,,6,,10,16967,,1598,,5/26/2010,1/5/2011,,
5812,864,ANNR,170,,,,,16967,,1598,,5/26/2010,1/5/2011,,
5813,864,ELEV,,400,,1070,,16925,,1599,,5/26/2010,1/6/2011,,
5814,864,LTMP,16.1,,,,,16968,,1599,,5/26/2010,1/5/2011,,
5815,864,ELEV,,400,,1070,,16966,,1600,,5/26/2010,1/6/2011,,
5816,865,ELEV,,,,1100,,16970," [Hi Elev text was: Highest: 1,100 m at Moca, Bioko Island, 2,000 m SW?ameroon]",81,,,,,
5817,865,G5,,,,,,16970, [G - 5M text was: Usually found 5 and below],81,,7/5/2009,,,
5818,865,1020,,,,,,16970, [10 - 20M text was: found upto 15 meters],81,,7/5/2009,,,
5819,867,ANNR,,,,,,17022,"10-120 cm, and up to 200 cm at higher elevations",525,,5/29/2009,5/29/2009,,
5821,868,ELEV,,0.01,,2500,,17048,,1107,,6/11/2009,6/3/2009,,
5822,868,HTMP,38.8,,3,,3,17060, [Mo. Hi Temp text was: March (coast)] [Hi Temp text was: 38.8? (coast)],1107,,,,,
5823,868,LTMP,8.2,,6,,6,17060, [Mo. Lo Temp text was: June (coast)] [Lo Temp text was: 8.2? (coast)],1107,,,,,
5824,868,ATMP,26,,,,,17060, [Mean Ann. Temp text was: 26? (coast)],1107,,,,,
5825,868,WETR,,,4,,12,17065, [Hi Mo. Wet text was: November - December] [Lo Mo. Wet text was: Coastal forest April - June],1107,,,,,
5826,868,DRYR,,,1,,10,17065, [Hi Mo. Dry text was: July-October] [Lo Mo. Dry text was: January-March],1107,,,,,
5827,868,ANNR,1000,1000,,2000,,17065, [Avg. Ann. Rain text was: 1000 - 2000mm],1107,,,,,
5828,868,GRND,,,,,,17035, [Ground text was: rare],1107,,,6/18/2009,,
5829,868,510,50,50,,5,,17035, [5 - 10M text was: 50% above 5 m],1107,,,6/18/2009,,
5831,868,HTMP,24.8,24.8,,910,,17066, [Hi Temp text was: 24.8? (Mean monthly max. Amani Nature reserve 910m asl)],1108,,,,,
5832,868,LTMP,16.3,16.3,,910,,17066, [Mo. Lo Temp text was: Can go close to zero at high altitudes] [Lo Temp text was: 16.3? (Mean monthly min. Amani Nature reserve 910m asl)],1108,,,,,
5833,868,WETR,,,4,,12,17065, [Hi Mo. Wet text was: November - December] [Lo Mo. Wet text was: Montane forest April-June],1108,,,,,
5834,868,DRYR,,,1,,10,17065, [Hi Mo. Dry text was: July-Octobe] [Lo Mo. Dry text was: January-March],1108,,,,,
5835,868,ANNR,2000,2000,,3000,,17065, [Avg. Ann. Rain text was: 2000 - >3000mm],1108,,,,,
5836,868,1020,42,42,,10,,17061, [10 - 20M text was: 42% (>10m)],1108,,,,,
5837,868,HTMP,24.8,24.8,,910,,, [Hi Temp text was: 24.8? (Mean monthly max. Amani Nature reserve 910m asl)],1109,,,,,
5838,868,LTMP,16.3,16.3,6,910,6,, [Mo. Lo Temp text was: June (coast)] [Lo Temp text was: 16.3? (Mean monthly min. Amani Nature reserve 910m asl)],1109,,,,,
5839,868,ATMP,26,,,,,, [Mean Ann. Temp text was: 26? (coast)],1109,,,,,
5840,870,ELEV,,,,1500,,17129, [Low Elev text was: sea level],453,,,,,
5841,870,GRND,1,,,,,17078,,453,,,,,
5842,870,G5,21,,,,,17078,,453,,,,,
5843,870,510,73,,,,,17078,,453,,,,,
5844,870,1020,5,,,,,17078,,453,,,,,
5845,870,AFH,5,5,,12,,17078, [Avg. For. Height text was: 5-12 meters for sleeping site],453,,,,,
5846,870,GRND,1,,,,,17092,,454,,,,,
5847,870,G5,21,,,,,17092,,454,,,,,
5848,870,510,73,,,,,17092,,454,,,,,
5849,870,1020,5,,,,,17092,,454,,,,,
5850,870,AFH,5,5,,12,,17092, [Avg. For. Height text was: 5-12 meters for sleeping site],454,,,,,
5851,871,ELEV,,0,,900,,17152,,5361,,,,,
5852,871,2030,,,,,,17222, [30 - 40M text was: yes],5361,,,,,
5853,871,ELEV,,0,,1400,,17272, [Hi Elev text was: >1400],5362,,,,,
5854,871,ELEV,,0,,1400,,17315, [Hi Elev text was: >1400],5363,,,,,
5855,872,ELEV,,,,1500,,17429, [Low Elev text was: sea level],662,,,,,
5856,872,HTMP,31.5,,1,,1,17437, [Mo. Hi Temp text was: January] [Hi Temp text was: 31.5?],662,,,,,
5857,872,LTMP,1.3,,7,,7,17437, [Mo. Lo Temp text was: July] [Lo Temp text was: -1.3?],662,,,,,
5858,872,ATMP,19,,,,,17437, [Mean Ann. Temp text was: 19?],662,,,,,
5859,872,WETR,,,10,,3,17437, [Hi Mo. Wet text was: March] [Lo Mo. Wet text was: October to],662,,,,,
5860,872,DRYR,,,4,,9,17437, [Hi Mo. Dry text was: September] [Lo Mo. Dry text was: April to],662,,,,,
5861,872,ANNR,630,,,,,17437, [Avg. Ann. Rain text was: 630mm],662,,,,,
5862,872,HTMP,30.3,,12,,12,17429, [Mo. Hi Temp text was: December] [Hi Temp text was: 30.3?],663,,,,,
5863,872,LTMP,3.1,,6,,6,17429, [Mo. Lo Temp text was: June] [Lo Temp text was: 3.1?],663,,,,,
5864,872,ATMP,15.5,,,,,17429, [Mean Ann. Temp text was: 15.5?],663,,,,,
5865,873,ELEV,,0,,1300,,17448,,2792,,,4/21/2009,,
5866,873,ELEV,,0,,1300,,17449,,2793,,,4/21/2009,,
5867,873,ELEV,,0,,1300,,17451,,2794,,,4/21/2009,,
5868,873,ELEV,,0,,1300,,17464,,2795,,,4/21/2009,,
5869,873,HTMP,37.5,,,,,17459,,5333,,,4/21/2009,,
5870,873,LTMP,18,,,,,17459,,5333,,,,,
5871,873,DRYR,,,6,,9,17501, [Hi Mo. Dry text was: September] [Lo Mo. Dry text was: June],5333,,4/21/2009,4/21/2009,,
5872,873,ANNR,430,,,,,17501,,5333,,4/21/2009,4/21/2009,,
5873,873,ELEV,,0,,1300,,17525,,5341,,,4/21/2009,,
5874,873,ELEV,,0,,1300,,17526,,5342,,,4/21/2009,,
5875,873,ELEV,,0,,1300,,17528,,5343,,,4/21/2009,,
5876,873,ELEV,,0,,1300,,17541,,5344,,,4/21/2009,,
5877,873,ELEV,,0,,1300,,17584,,5353,,,4/21/2009,,
5878,873,HTMP,35,,,,,17595, [Mo. Hi Temp text was: 32],5353,,,4/21/2009,,
5879,873,LTMP,20,,,,,17595, [Mo. Lo Temp text was: 24],5353,,,4/21/2009,,
5880,873,ATMP,29,,,,,17595,,5353,,,,,
5881,873,WETR,400,,12,,12,17595, [Hi Mo. Wet text was: 400] [Lo Mo. Wet text was: December],5353,,,4/21/2009,,
5882,873,DRYR,120,,4,,4,17595, [Hi Mo. Dry text was: 120] [Lo Mo. Dry text was: April],5353,,,4/21/2009,,
5883,873,ANNR,300,,,,,17595,,5353,,,4/21/2009,,
5884,873,ELEV,,0,,1300,,17594,,5354,,,4/21/2009,,
5885,873,WETR,350,,1,,1,17595, [Hi Mo. Wet text was: 350] [Lo Mo. Wet text was: January],5354,,,4/21/2009,,
5886,873,DRYR,100,,5,,5,17595, [Hi Mo. Dry text was: 100],5354,,,4/21/2009,,
5887,873,WETR,300,,2,,2,17595, [Hi Mo. Wet text was: 300] [Lo Mo. Wet text was: February],5355,,,4/21/2009,,
5888,873,DRYR,150,,6,,6,17595, [Hi Mo. Dry text was: 150] [Lo Mo. Dry text was: June],5355,,,4/21/2009,,
5889,874,ELEV,,,,6,,17887,,5365,,,,,
5890,874,HTMP,36,,,,,17887, [Hi Temp text was: 36 C],5365,,,,,
5891,874,LTMP,23,,,,,17887, [Lo Temp text was: 23 C],5365,,,,,
5892,874,G5,,,,,,17907, [G - 5M text was: X],5365,,,,,
5893,874,510,,,,,,17907, [5 - 10M text was: X],5365,,,,,
5894,874,1020,,,,,,17907, [10 - 20M text was: X],5365,,,,,
5895,874,2030,,,,,,17907, [30 - 40M text was: X],5365,,,,,
5896,874,3040,,,,,,17907, [30 - 40M text was: X],5365,,,,,
5897,874,40+,,,,,,17907, [40M+ text was: X],5365,,,,,
5898,874,AFH,,,,,,17907, [Avg. For. Height text was: X],5365,,,,,
5899,874,ELEV,,,,650,,17896,,5366,,,,,
5900,875,ELEV,,10,,900,,17949, [Hi Elev text was: approx. 900 m] [Low Elev text was: < 10 meters],739,,,,,
5901,875,HTMP,49,,5,,5,17927, [Hi Temp text was: 49º],739,,,6/9/2009,,
5902,875,LTMP,30,,12,,12,17927, [Mo. Lo Temp text was: December] [Lo Temp text was: 30º],739,,,6/9/2009,,
5903,875,WETR,108.8,108.8,9,299.3,12,17927, [Hi Mo. Wet text was: 108.8-299.3] [Lo Mo. Wet text was: Sep-Dec],739,,,6/9/2009,,
5904,875,DRYR,0,,2,,5,17927, [Hi Mo. Dry text was: 0] [Lo Mo. Dry text was: Feb-May],739,,,6/9/2009,,
5905,875,ANNR,73.5,,,,,17927,,739,,,6/9/2009,,
5906,875,AFH,3.4,0,,12,,17929, [Avg. For. Height text was: 3.4 m (range 0-12 m)],739,,,6/9/2009,,
5907,875,HTMP,40,,5,,5,17946, [Hi Temp text was: 40?],740,,,6/9/2009,,
5908,875,LTMP,17,,12,,12,17946, [Mo. Lo Temp text was: December] [Lo Temp text was: 17?],740,,,6/9/2009,,
5909,875,ATMP,30,,,,,17946, [Mean Ann. Temp text was: 30?],740,,,6/9/2009,,
5910,875,WETR,4,,12,,6,17946, [Hi Mo. Wet text was: 4] [Lo Mo. Wet text was: October - December and June],740,,,6/9/2009,,
5911,875,DRYR,8,,5,,7,17946, [Hi Mo. Dry text was: 8] [Lo Mo. Dry text was: January-May and July- September],740,,,6/9/2009,,
5912,875,ANNR,584.6,,,,,17946,,740,,,6/9/2009,,
5913,875,G5,27,1,,3,,17931, [G - 5M text was: 27% at 1-3 m],740,,,6/9/2009,,
5914,875,510,51,3,,5,,17931, [5 - 10M text was: 51% at 3-5 m],740,,,6/9/2009,,
5915,875,1020,37,5,,8,,17931, [10 - 20M text was: 37% 5-8 m],740,,,6/9/2009,,
5916,875,HTMP,49,,5,,5,17931, [Hi Temp text was: 49º],741,,,6/9/2009,,
5917,875,LTMP,30,,12,,12,17931, [Mo. Lo Temp text was: December] [Lo Temp text was: 30º],741,,,6/9/2009,,
5918,875,WETR,108.8,108.8,9,299.3,12,17932, [Hi Mo. Wet text was: 108.8-299.3] [Lo Mo. Wet text was: Sep-Dec],741,,,6/9/2009,,
5919,875,DRYR,0,,2,,5,17932, [Hi Mo. Dry text was: 0] [Lo Mo. Dry text was: Feb-May],741,,,6/9/2009,,
5920,875,ANNR,73.5,,,,,17932,,741,,,6/9/2009,,
5921,875,GRND,0,,,,,17946,,741,,,6/9/2009,,
5922,875,G5,42,,,,,17946,,741,,,6/9/2009,,
5923,875,510,53,,,,,17946,,741,,,6/9/2009,,
5924,875,1020,0.05,,,,,17946,,741,,,6/9/2009,,
5925,875,AFH,8,,,,,17946,,741,,,6/9/2009,,
5926,875,GRND,0,,,,,17949,,742,,,6/9/2009,,
5927,875,G5,0,,,,,17949,,742,,,6/9/2009,,
5928,875,510,0,,,,,17949,,742,,,6/9/2009,,
5929,875,1020,100,,,,,17949,,742,,,6/9/2009,,
5930,875,AFH,15,,,,,17949,,742,,,6/9/2009,,
5931,875,ELEV,,55,,933,,17923,,1407,,,,,
5932,875,G5,60,,,,,17923,,1407,,,6/9/2009,,
5933,875,510,20,,,,,17923,,1407,,,6/9/2009,,
5934,875,1020,10,,,,,17923,,1407,,,6/9/2009,,
5935,875,2030,10,,,,,17923,,1407,,,6/9/2009,,
5936,875,ELEV,,200,,,,17923,,1408,,,,,
5937,875,AFH,2.5,2.5,,5,,, [Avg. For. Height text was: 2.5-5 m],1408,,,6/9/2009,,
5938,875,GRND,5,,,,,17939, [Ground text was: 5%],1409,,,6/9/2009,,
5939,875,G5,70,,,,,17939, [G - 5M text was: 70%],1409,,,6/9/2009,,
5940,875,510,23,,,,,17939, [5 - 10M text was: 23%],1409,,,6/9/2009,,
5941,875,1020,2,,,,,17939, [10 - 20M text was: 2%],1409,,,6/9/2009,,
5942,875,AFH,2.86,,,,,17939, [Avg. For. Height text was: 2.86 m],1409,,,6/9/2009,,
5943,876,ELEV,,,,1500,,17967, [Hi Elev text was: 1500 m],313,,,,,
5944,876,HTMP,34,,3,,3,17955, [Mo. Hi Temp text was: March] [Hi Temp text was: 34.0?],313,,,,,
5945,876,LTMP,20.5,,1,,10,17955, [Mo. Lo Temp text was: January & October] [Lo Temp text was: 20.5 ºC],313,,,,,
5946,876,ATMP,27.1,,,,,17955, [Mean Ann. Temp text was: 27.1?],313,,,,,
5947,876,WETR,1,,10,,2,17955, [Hi Mo. Wet text was: 1st: October - February] [Lo Mo. Wet text was: 145.9],313,,,,,
5948,876,G5,4,,,,,17955,,313,,,,,
5949,876,510,14,,,,,17955,,313,,,,,
5950,876,1020,47,,,,,17955,,313,,,,,
5951,876,2030,25,,,,,17955,,313,,,,,
5952,876,3040,9,,,,,17955,,313,,,,,
5953,876,40+,1,,,,,17955,,313,,,,,
5954,876,AFH,26.4,226,,68,,17955," [Avg. For. Height text was: 26.4 (n=226, range=68-8, sd=14.2)]",313,,,,,
5955,876,ELEV,394,46,,1128,,17958, [Hi Elev text was: 1128 m] [Low Elev text was: 46 m] [Mean Elev text was: 394 m],314,,,,,
5956,876,WETR,2,,5,,6,17955, [Hi Mo. Wet text was: 2nd: May-June] [Lo Mo. Wet text was: 61.8],314,,,,,
5957,876,G5,9,,,,,17955,,314,,,,,
5958,876,510,28,,,,,17955,,314,,,,,
5959,876,1020,33,,,,,17955,,314,,,,,
5960,876,2030,13,,,,,17955,,314,,,,,
5961,876,3040,13,,,,,17955,,314,,,,,
5962,876,40+,4,,,,,17955,,314,,,,,
5963,876,AFH,22,204,,63,,17955," [Avg. For. Height text was: 22 (n=204, range=63-7, sd=10.3)]",314,,,,,
5964,876,ELEV,,15,,,,17974, [Low Elev text was: 15 m],315,,,,,
5965,876,DRYR,,,7,,9,17955, [Hi Mo. Dry text was: July-September] [Lo Mo. Dry text was: 28.1],315,,,,,
5966,876,ELEV,120,,,,,17955, [Mean Elev text was: 120 m],316,,,,,
5967,876,ANNR,257.4,,,,,17955,,316,,,,,
5968,876,ELEV,,15,,,,17975, [Low Elev text was: 15 m],317,,,,,
5969,877,ELEV,,0,,470,,18005, [Hi Elev text was: 470 m] [Low Elev text was: 0 m],4219,,,6/9/2009,,
5970,877,HTMP,34,,,,,18001,,4219,,,6/9/2009,,
5971,877,LTMP,22,,,,,18001,,4219,,,6/9/2009,,
5972,877,GRND,3,,,,,17995,,4219,,,6/9/2009,,
5973,877,G5,32,,,,,17995,,4219,,,6/9/2009,,
5974,877,510,60,,,,,17995,,4219,,,6/9/2009,,
5975,877,1020,5,,,,,17995,,4219,,,6/9/2009,,
5976,877,AFH,6.5,,,,,17995, [Avg. For. Height text was: 6.5 m],4219,,,6/9/2009,,
5977,877,ELEV,,0,,470,,18011, [Hi Elev text was: 470 m] [Low Elev text was: 0 m],4220,,,6/9/2009,,
5978,877,GRND,3,,,,,18011,,4220,,,6/9/2009,,
5979,877,G5,32,,,,,18011,,4220,,,6/9/2009,,
5980,877,510,60,,,,,18011,,4220,,,6/9/2009,,
5981,877,1020,5,,,,,18011,,4220,,,6/9/2009,,
5982,878,ELEV,,,,3050,,18046,,1244,,5/27/2009,5/27/2009,,
5984,878,ATMP,27.2,,,,,18026,"Sepilok (Sabah, Malaysia); lowest temperature during wet season",1244,,5/27/2009,5/27/2009,,
5985,878,WETR,,,11,,1,18026,"Sepilok (Sabah, Malaysia)",1244,,5/27/2009,5/27/2009,,
5986,878,DRYR,,,4,,4,18026,"Sepilok (Sabah, Malaysia)",1244,,5/27/2009,5/27/2009,,
5987,878,ANNR,311,,,,,18026,"Sepilok (Sabah, Malaysia)",1244,,5/27/2009,5/27/2009,,
5988,878,ELEV,,0.01,,,,18048,,1245,,5/27/2009,5/27/2009,,
5989,878,ATMP,27.6,,,,,18025,"Tanjing Puting (Central Kalimantan, Indonesia)",1245,,5/27/2009,5/27/2009,,
5990,878,ANNR,297.7,,,,,18025,"Sepilok (Sabah, Malaysia)",1245,,5/27/2009,5/27/2009,,
5991,878,HTMP,,,10,,10,18047,"Sungai Wain (East Kalimantan, Indonesia); but the monthly differences are negligible",1246,,5/28/2009,,,
5992,878,LTMP,,,7,,8,18047,"Sungai Wain (East Kalimantan, Indonesia); but the monthly differences are negligible",1246,,5/27/2009,5/27/2009,,
5993,878,ATMP,26.5,,,,,18047,"Sungai Wain (East Kalimantan, Indonesia); average daily maximum is 29.7; average daily minimum is 23.3 °C",1246,,5/27/2009,5/27/2009,,
5994,878,ANNR,297,,,,,18025,"Tanjung Puting (Central Kalimantan, Indonesia)",1246,,5/27/2009,5/27/2009,,
5996,878,ATMP,27.2,,,,,18026,"Sepilok (Sabah, Malaysia); lowest temperature during wet season",1247,,5/27/2009,5/27/2009,,
5997,878,WETR,,,10,,1,18036,"Lanjak Entimau (Sarawak, Malaysia)",1247,,5/27/2009,5/27/2009,,
5998,878,DRYR,,,6,,7,18036,"Lanjak Entimau (Sarawak, Malaysia)",1247,,5/27/2009,5/27/2009,,
5999,878,ANNR,350,,,,,18036,"Lanjak Entimau (Sarawak, Malaysia)",1247,,5/27/2009,5/27/2009,,
6000,878,WETR,,,10,,5,18047,"Sungai Wain (East Kalimantan, Indonesia)",1248,,5/27/2009,5/27/2009,,
6001,878,DRYR,,,6,,9,18047,"Sungai Wain (East Kalimantan, Indonesia)",1248,,5/27/2009,5/27/2009,,
6002,878,ANNR,273.8,,,,,18047,"Sungai Wain (East Kalimantan, Indonesia)",1248,,5/27/2009,5/27/2009,,
6003,879,ELEV,,0,,1500,,18054, [Hi Elev text was: 1500m] [Low Elev text was: 0m],3163,,,5/25/2009,,
6004,879,HTMP,34,,,,,18054, [Hi Temp text was: 34 C],3163,,,5/25/2009,,
6005,879,LTMP,22,,,,,18054, [Lo Temp text was: 22 C],3163,,,5/25/2009,,
6006,879,WETR,,,,,,18054, [Lo Mo. Wet text was: 500],3163,,,5/25/2009,,
6007,879,DRYR,,,,,,18054, [Lo Mo. Dry text was: 100],3163,,,5/25/2009,,
6008,879,G5,16,,,,,18055,,3163,,,5/25/2009,,
6009,879,510,47,,,,,18055,,3163,,,5/25/2009,,
6010,879,1020,32,11,,15,,18055, [10 - 20M text was: 32 (11-15m); 6 (16-20m)],3163,,,5/25/2009,,
6011,879,2030,2,21,,25,,18055, [30 - 40M text was: 2 (21-25m); >26m rarely used],3163,,,5/25/2009,,
6012,879,AFH,6,6,,10,,18055, [Avg. For. Height text was: 6-10m],3163,,,5/25/2009,,
6013,880,ELEV,,,,2000,,18070, [Hi Elev text was: 2000m] [Low Elev text was: sea level],2168,,,,,
6014,880,HTMP,38,,7,,7,18084, [Mo. Hi Temp text was: July] [Hi Temp text was: 38*C],2168,,,,,
6015,880,LTMP,5,5,1,7,1,18084, [Mo. Lo Temp text was: January] [Lo Temp text was: 5-7*C],2168,,,,,
6016,880,ATMP,23,,,,,18084, [Mean Ann. Temp text was: 23*C],2168,,,,,
6017,880,WETR,,,8,,12,18070, [Hi Mo. Wet text was: August-December] [Lo Mo. Wet text was: Mt. Son Tra],2168,,,,,
6018,880,DRYR,,,1,,7,18070, [Lo Mo. Dry text was: January-July],2168,,,,,
6019,880,ANNR,254,,,,,18070,,2168,,,,,
6020,880,G5,1,,,,,18075,,2168,,,,,
6021,880,510,2,,,,,18075,,2168,,,,,
6022,880,1020,27,,,,,18075,,2168,,,,,
6023,880,2030,40,,,,,18075,,2168,,,,,
6024,880,3040,30,,,,,18075,,2168,,,,,
6025,880,AFH,40,,,,,18075, [Avg. For. Height text was: 40m],2168,,,,,
6026,880,ELEV,,,,2000,,18084, [Hi Elev text was: 2000m] [Low Elev text was: sea level],2169,,,,,
6027,880,WETR,,,9,,12,18084, [Hi Mo. Wet text was: September-December] [Lo Mo. Wet text was: Bach Ma],2169,,,,,
6028,880,DRYR,,,5,,8,18084, [Lo Mo. Dry text was: May-August],2169,,,,,
6029,880,ANNR,800,,,,,18084,,2169,,,,,
6030,880,G5,1,,,,,18078,,2169,,,,,
6031,880,510,2,,,,,18078,,2169,,,,,
6032,880,1020,27,,,,,18078,,2169,,,,,
6033,880,2030,40,,,,,18078,,2169,,,,,
6034,880,3040,30,,,,,18078,,2169,,,,,
6035,881,ELEV,1900,1400,,3400,,18106,,1025,,5/25/2010,,,
6036,881,HTMP,21.7,,7,,7,18109,,1025,,5/25/2010,,,
6037,881,LTMP,-8.3,,1,,1,18109,,1025,,5/25/2010,,,
6038,881,ATMP,6.4,,,,,18109,,1025,,5/25/2010,,,
6039,881,ANNR,98,,,,,18122,,1025,,5/25/2010,,,
6040,881,GRND,15.3,,,,,18108,,1025,,,,,
6041,881,40+,32.2,,,,,18108,,1025,,,,,
6042,881,ELEV,1900,1400,,3400,,18125,,1026,,5/25/2010,,,
6043,881,HTMP,17.8,,7,,7,18135,1700m elevation,1026,,5/25/2010,,,
6044,881,LTMP,-2.8,,1,,1,18135,1700m elevation,1026,,5/25/2010,,,
6045,881,ANNR,180,,,,,18135,1700m elevation,1026,,5/25/2010,,,
6046,881,GRND,2.9,,,,,18137,,1026,,,,,
6047,881,AFH,13.5,,,,,18137,12-15m,1026,,5/25/2010,,,
6048,881,HTMP,27,,,,,18125, ,1027,,5/25/2010,,,
6049,881,LTMP,-19,,,,,18125,,1027,,5/25/2010,,,
6050,881,HTMP,21.7,,7,,7,18144,,1028,,5/25/2010,,,
6051,881,LTMP,-8.3,,1,,1,18144,,1028,,5/25/2010,,,
6052,881,ATMP,6.4,,,,,18144,,1028,,5/25/2010,,,
6053,882,ELEV,,,,300,,18176, [Hi Elev text was: 300ft],1058,,,,,
6054,882,HTMP,36,,5,,6,18167, [Mo. Hi Temp text was: May-June] [Hi Temp text was: 36?],1058,,,,,
6055,882,LTMP,21,,8,,8,18167, [Mo. Lo Temp text was: August] [Lo Temp text was: 21?],1058,,,,,
6056,882,WETR,5,,1,,7,18152, [Hi Mo. Wet text was: 5] [Lo Mo. Wet text was: dec-jan &july],1058,,,,,
6057,882,DRYR,5,,6,,8,18152, [Hi Mo. Dry text was: 5] [Lo Mo. Dry text was: feb-Jun; aug-Nov],1058,,,,,
6058,882,ANNR,123.93,,,,,18152, [Avg. Ann. Rain text was: 123.93in],1058,,,,,
6059,882,G5,76.3,,,,,18160,,1058,,,,,
6060,882,ELEV,,,,300,,18176, [Hi Elev text was: Sarawak only below 300m],1059,,,,,
6061,882,ATMP,80,,,,,18152, [Mean Ann. Temp text was: 80º],1059,,,,,
6062,882,WETR,20,,12,,3,18167, [Hi Mo. Wet text was: 20] [Lo Mo. Wet text was: Dec-Mar],1059,,,,,
6063,882,DRYR,20,,4,,11,18167, [Hi Mo. Dry text was: 20] [Lo Mo. Dry text was: Apr-Nov],1059,,,,,
6064,882,ANNR,3905,,,,,18167, [Avg. Ann. Rain text was: 3905mm],1059,,,,,
6065,882,G5,56,,,,,18178,,1059,,,,,
6066,882,ELEV,,,,200,,18177, [Hi Elev text was: 200-300],1060,,,,,
6067,882,GRND,5,,,,,18167,,1060,,,,,
6068,882,G5,90,,,,,18167,,1060,,,,,
6069,882,510,5,,,,,18167,,1060,,,,,
6070,882,AFH,10,,,,,18167, [Avg. For. Height text was: 10m],1060,,,,,
6071,882,ELEV,30,30,,100,,18195, [Mean Elev text was: 30 - 100],1067,,,,,
6072,882,HTMP,33.3,,9,,9,18195, [Mo. Hi Temp text was: September] [Hi Temp text was: 33.3?],1067,,,,,
6073,882,LTMP,22,,8,,8,18195, [Mo. Lo Temp text was: August] [Lo Temp text was: 22.0?],1067,,,,,
6074,882,ATMP,25.87,,,,,18195, [Mean Ann. Temp text was: 25.87?],1067,,,,,
6075,882,WETR,35.86,,10,,10,18195, [Hi Mo. Wet text was: 35.86] [Lo Mo. Wet text was: October],1067,,,,,
6076,882,DRYR,19.86,,6,,6,18195, [Hi Mo. Dry text was: 19.86] [Lo Mo. Dry text was: June],1067,,,,,
6077,882,ANNR,26.99,,,,,18195,,1067,,,,,
6078,882,GRND,,,,,,18195, [Ground text was: -],1067,,,,,
6079,882,G5,100,,,,,18195, [G - 5M text was: 100 %],1067,,,,,
6080,882,510,,,,,,18195, [5 - 10M text was: -],1067,,,,,
6081,882,1020,,,,,,18195, [10 - 20M text was: -],1067,,,,,
6082,882,2030,,,,,,18195, [30 - 40M text was: -],1067,,,,,
6083,882,3040,,,,,,18195, [30 - 40M text was: -],1067,,,,,
6084,882,40+,,,,,,18195, [40M+ text was: -],1067,,,,,
6085,882,WETR,34.18,,11,,11,18195, [Hi Mo. Wet text was: 34.18] [Lo Mo. Wet text was: November],1068,,,,,
6086,882,DRYR,25.2,,7,,7,18195, [Hi Mo. Dry text was: 25.2] [Lo Mo. Dry text was: July],1068,,,,,
6087,882,WETR,39.15,,12,,12,18195, [Hi Mo. Wet text was: 39.15] [Lo Mo. Wet text was: December],1069,,,,,
6088,882,DRYR,16.46,,8,,8,18195, [Hi Mo. Dry text was: 16.46] [Lo Mo. Dry text was: August],1069,,,,,
6089,882,WETR,28.21,,3,,3,18195, [Hi Mo. Wet text was: 28.21] [Lo Mo. Wet text was: March],1070,,,,,
6090,882,DRYR,17.75,,9,,9,18195, [Hi Mo. Dry text was: 17.75] [Lo Mo. Dry text was: September],1070,,,,,
6091,883,WETR,,,4,,4,18198, [Lo Mo. Wet text was: April],2808,,,9/15/2012,,
6092,883,DRYR,,,2,,12,18198,,2808,,,9/15/2012,,
6093,883,ANNR,1206.25,,,,,18198," [Avg. Ann. Rain text was: 1,206.25 mm]",2808,,,9/15/2012,,
6094,883,WETR,,,5,,5,18198,,2809,,,9/15/2012,,
6095,883,DRYR,,,3,,3,18198,,2809,,,9/15/2012,,
6096,883,WETR,,,6,,6,, [Lo Mo. Wet text was: June],2810,,,,,
6097,883,DRYR,,,8,,8,,,2810,,,,,
6098,883,WETR,,,10,,10,,,2811,,,,,
6099,883,DRYR,,,9,,9,,,2811,,,,,
6100,884,ELEV,,600,,2600,,18259," [Hi Elev text was: 2,600m (Kahuzi-Biega)] [Low Elev text was: 600m (Kahuzi-Biega)]",5290,,,,,
6101,884,HTMP,32,,12,,2,18261, [Mo. Hi Temp text was: Dec-Feb] [Hi Temp text was: 32 (Budongo)],5290,,,,,
6102,884,LTMP,19,,8,,8,18261,,5290,,,,,
6103,884,ATMP,19,22,,26,,18261, [Mean Ann. Temp text was: 19-22 Monthly means: max = 26 - 32; min =],5290,,,,,
6104,884,WETR,,,,,,18261, [Lo Mo. Wet text was: 8 (Budongo)],5290,,,,,
6105,884,DRYR,,,,,,18261, [Lo Mo. Dry text was: 3-5],5290,,,,,
6106,884,ANNR,1684,,,,,18261,,5290,,,,,
6107,884,ELEV,,1590,,1110,,18262," [Hi Elev text was: 1,110m (Kibale)]",5291,,,,,
6108,884,HTMP,34,,,,,18268, [Hi Temp text was: 34 (Semliki)],5291,,,,,
6109,884,LTMP,20,,,,,18268,,5291,,,,,
6110,884,WETR,,,,,,18260, [Lo Mo. Wet text was: 6-8 (Kahuzi-Biega)],5291,,,,,
6111,884,DRYR,,,,,,18260, [Lo Mo. Dry text was: 4-6],5291,,,,,
6112,884,ANNR,1586,,,,,18260,,5291,,,,,
